timestamp,mean
2025-10-09 18:14:04.670163+02:00,24999501.3053
2025-10-09 18:14:05.821136+02:00,24999501.3174
2025-10-09 18:14:06.971943+02:00,24999501.2033
2025-10-09 18:14:08.123386+02:00,24999501.2023
2025-10-09 18:14:09.274369+02:00,24999501.2729
2025-10-09 18:14:10.425482+02:00,24999501.2415
2025-10-09 18:14:11.576386+02:00,24999501.2689
2025-10-09 18:14:12.727463+02:00,24999501.1864
2025-10-09 18:14:13.878140+02:00,24999501.1494
2025-10-09 18:14:15.028653+02:00,24999501.1415
2025-10-09 18:14:16.179664+02:00,24999501.1034
2025-10-09 18:14:17.330969+02:00,24999501.1503
2025-10-09 18:14:18.481716+02:00,24999501.1936
2025-10-09 18:14:19.632040+02:00,24999501.1902
2025-10-09 18:14:20.783459+02:00,24999501.1278
2025-10-09 18:14:21.934243+02:00,24999501.1474
2025-10-09 18:14:23.085201+02:00,24999501.1023
2025-10-09 18:14:24.236099+02:00,24999501.0392
2025-10-09 18:14:25.387384+02:00,24999501.0261
2025-10-09 18:14:26.538541+02:00,24999501.0783
2025-10-09 18:14:27.689515+02:00,24999501.0761
2025-10-09 18:14:28.840514+02:00,24999501.0206
2025-10-09 18:14:29.991189+02:00,24999500.9954
2025-10-09 18:14:31.142227+02:00,24999500.884
2025-10-09 18:14:32.293379+02:00,24999500.8274
2025-10-09 18:14:33.443910+02:00,24999500.8456
2025-10-09 18:14:34.594982+02:00,24999500.8391
2025-10-09 18:14:35.745979+02:00,24999500.8276
2025-10-09 18:14:36.897292+02:00,24999500.8109
2025-10-09 18:14:38.048061+02:00,24999500.7845
2025-10-09 18:14:39.199311+02:00,24999500.777
2025-10-09 18:14:40.350127+02:00,24999500.7704
2025-10-09 18:14:41.501402+02:00,24999500.7178
2025-10-09 18:14:42.652651+02:00,24999500.6881
2025-10-09 18:14:43.803778+02:00,24999500.7133
2025-10-09 18:14:44.954884+02:00,24999500.7102
2025-10-09 18:14:46.105959+02:00,24999500.7342
2025-10-09 18:14:47.257061+02:00,24999500.7184
2025-10-09 18:14:48.407930+02:00,24999500.709
2025-10-09 18:14:49.559038+02:00,24999500.6504
2025-10-09 18:14:50.709680+02:00,24999500.5975
2025-10-09 18:14:51.860833+02:00,24999500.5302
2025-10-09 18:14:53.011904+02:00,24999500.5042
2025-10-09 18:14:54.162874+02:00,24999500.4364
2025-10-09 18:14:55.313942+02:00,24999500.3587
2025-10-09 18:14:56.465572+02:00,24999500.4053
2025-10-09 18:14:57.617094+02:00,24999500.3878
2025-10-09 18:14:58.768997+02:00,24999500.2543
2025-10-09 18:14:59.920054+02:00,24999500.2168
2025-10-09 18:15:01.071362+02:00,24999500.1937
2025-10-09 18:15:02.222281+02:00,24999500.1994
2025-10-09 18:15:03.373172+02:00,24999500.1857
2025-10-09 18:15:04.523998+02:00,24999500.1686
2025-10-09 18:15:05.675554+02:00,24999500.197
2025-10-09 18:15:06.826800+02:00,24999500.2807
2025-10-09 18:15:07.977634+02:00,24999500.2622
2025-10-09 18:15:09.128462+02:00,24999500.2096
2025-10-09 18:15:10.279572+02:00,24999500.2556
2025-10-09 18:15:11.430456+02:00,24999500.1707
2025-10-09 18:15:12.581550+02:00,24999500.2458
2025-10-09 18:15:13.732464+02:00,24999500.2962
2025-10-09 18:15:14.883306+02:00,24999500.3287
2025-10-09 18:15:16.034449+02:00,24999500.2412
2025-10-09 18:15:17.185658+02:00,24999500.243
2025-10-09 18:15:18.336805+02:00,24999500.2758
2025-10-09 18:15:19.488171+02:00,24999500.2078
2025-10-09 18:15:20.639764+02:00,24999500.0776
2025-10-09 18:15:21.790688+02:00,24999500.1373
2025-10-09 18:15:22.941331+02:00,24999500.2647
2025-10-09 18:15:24.091886+02:00,24999500.3212
2025-10-09 18:15:25.243113+02:00,24999500.342
2025-10-09 18:15:26.393821+02:00,24999500.251
2025-10-09 18:15:27.544986+02:00,24999500.2258
2025-10-09 18:15:28.695924+02:00,24999500.1184
2025-10-09 18:15:29.847078+02:00,24999500.163
2025-10-09 18:15:30.997888+02:00,24999500.1563
2025-10-09 18:15:32.149259+02:00,24999500.0495
2025-10-09 18:15:33.300033+02:00,24999500.067
2025-10-09 18:15:34.451159+02:00,24999500.0427
2025-10-09 18:15:35.602103+02:00,24999500.0222
2025-10-09 18:15:36.753671+02:00,24999500.0217
2025-10-09 18:15:37.904872+02:00,24999500.0743
2025-10-09 18:15:39.055505+02:00,24999499.8914
2025-10-09 18:15:40.207100+02:00,24999499.8333
2025-10-09 18:15:41.358150+02:00,24999499.8086
2025-10-09 18:15:42.509043+02:00,24999499.848
2025-10-09 18:15:43.659956+02:00,24999499.7215
2025-10-09 18:15:44.811168+02:00,24999499.7246
2025-10-09 18:15:45.961984+02:00,24999499.6521
2025-10-09 18:15:47.113041+02:00,24999499.6593
2025-10-09 18:15:48.264029+02:00,24999499.6253
2025-10-09 18:15:49.415225+02:00,24999499.5715
2025-10-09 18:15:50.565997+02:00,24999499.543
2025-10-09 18:15:51.717127+02:00,24999499.5452
2025-10-09 18:15:52.868346+02:00,24999499.567
2025-10-09 18:15:54.019409+02:00,24999499.5735
2025-10-09 18:15:55.170363+02:00,24999499.5412
2025-10-09 18:15:56.321562+02:00,24999499.5615
2025-10-09 18:15:57.472549+02:00,24999499.7362
2025-10-09 18:15:58.623701+02:00,24999499.8816
2025-10-09 18:15:59.775067+02:00,24999499.842
2025-10-09 18:16:00.926390+02:00,24999499.7291
2025-10-09 18:16:02.077577+02:00,24999499.7884
2025-10-09 18:16:03.228563+02:00,24999499.7501
2025-10-09 18:16:04.379672+02:00,24999499.714
2025-10-09 18:16:05.530599+02:00,24999499.7277
2025-10-09 18:16:06.681614+02:00,24999499.831
2025-10-09 18:16:07.832327+02:00,24999499.7734
2025-10-09 18:16:08.983017+02:00,24999499.7148
2025-10-09 18:16:10.133649+02:00,24999499.7137
2025-10-09 18:16:11.284380+02:00,24999499.7229
2025-10-09 18:16:12.435552+02:00,24999499.8215
2025-10-09 18:16:13.586626+02:00,24999499.8266
2025-10-09 18:16:14.737501+02:00,24999499.7969
2025-10-09 18:16:15.888422+02:00,24999499.8451
2025-10-09 18:16:17.039587+02:00,24999499.945
2025-10-09 18:16:18.190372+02:00,24999499.9188
2025-10-09 18:16:19.341603+02:00,24999499.9947
2025-10-09 18:16:20.492500+02:00,24999499.9639
2025-10-09 18:16:21.643176+02:00,24999499.9227
2025-10-09 18:16:22.793808+02:00,24999499.9269
2025-10-09 18:16:23.944469+02:00,24999500.0186
2025-10-09 18:16:25.094909+02:00,24999500.1219
2025-10-09 18:16:26.246172+02:00,24999500.1772
2025-10-09 18:16:27.397587+02:00,24999500.2509
2025-10-09 18:16:28.548202+02:00,24999500.2166
2025-10-09 18:16:29.699504+02:00,24999500.2966
2025-10-09 18:16:30.850340+02:00,24999500.2963
2025-10-09 18:16:32.001668+02:00,24999500.2143
2025-10-09 18:16:33.153117+02:00,24999500.1512
2025-10-09 18:16:34.304531+02:00,24999500.1189
2025-10-09 18:16:35.455638+02:00,24999500.0869
2025-10-09 18:16:36.606600+02:00,24999500.1744
2025-10-09 18:16:37.757528+02:00,24999500.1922
2025-10-09 18:16:38.908403+02:00,24999500.1538
2025-10-09 18:16:40.059713+02:00,24999500.1294
2025-10-09 18:16:41.210660+02:00,24999500.2052
2025-10-09 18:16:42.361707+02:00,24999500.2054
2025-10-09 18:16:43.512147+02:00,24999500.2587
2025-10-09 18:16:44.663404+02:00,24999500.2659
2025-10-09 18:16:45.814292+02:00,24999500.2064
2025-10-09 18:16:46.965092+02:00,24999500.2953
2025-10-09 18:16:48.116088+02:00,24999500.2161
2025-10-09 18:16:49.267477+02:00,24999500.2541
2025-10-09 18:16:50.418298+02:00,24999500.2743
2025-10-09 18:16:51.569493+02:00,24999500.3598
2025-10-09 18:16:52.720489+02:00,24999500.3594
2025-10-09 18:16:53.871514+02:00,24999500.4136
2025-10-09 18:16:55.022447+02:00,24999500.4396
2025-10-09 18:16:56.173520+02:00,24999500.557
2025-10-09 18:16:57.324471+02:00,24999500.4659
2025-10-09 18:16:58.475724+02:00,24999500.5716
2025-10-09 18:16:59.626835+02:00,24999500.6148
2025-10-09 18:17:00.777524+02:00,24999500.628
2025-10-09 18:17:01.928482+02:00,24999500.6628
2025-10-09 18:17:03.079625+02:00,24999500.8229
2025-10-09 18:17:04.230214+02:00,24999500.8847
2025-10-09 18:17:05.381573+02:00,24999501.0288
2025-10-09 18:17:06.532468+02:00,24999501.0785
2025-10-09 18:17:07.683614+02:00,24999501.179
2025-10-09 18:17:08.834904+02:00,24999501.2359
2025-10-09 18:17:09.985949+02:00,24999501.4022
2025-10-09 18:17:11.137097+02:00,24999501.3667
2025-10-09 18:17:12.288019+02:00,24999501.4204
2025-10-09 18:17:13.439065+02:00,24999501.5117
2025-10-09 18:17:14.590524+02:00,24999501.4704
2025-10-09 18:17:15.741899+02:00,24999501.3451
2025-10-09 18:17:16.892322+02:00,24999501.3298
2025-10-09 18:17:18.043572+02:00,24999501.2763
2025-10-09 18:17:19.195120+02:00,24999501.2591
2025-10-09 18:17:20.346079+02:00,24999501.3105
2025-10-09 18:17:21.497648+02:00,24999501.3961
2025-10-09 18:17:22.648658+02:00,24999501.476
2025-10-09 18:17:23.799140+02:00,24999501.5553
2025-10-09 18:17:24.949767+02:00,24999501.5457
2025-10-09 18:17:26.100368+02:00,24999501.5404
2025-10-09 18:17:27.251615+02:00,24999501.6299
2025-10-09 18:17:28.402702+02:00,24999501.4292
2025-10-09 18:17:29.553534+02:00,24999501.462
2025-10-09 18:17:30.704627+02:00,24999501.3969
2025-10-09 18:17:31.855693+02:00,24999501.316
2025-10-09 18:17:33.006533+02:00,24999501.3379
2025-10-09 18:17:34.157921+02:00,24999501.3917
2025-10-09 18:17:35.309209+02:00,24999501.4181
2025-10-09 18:17:36.460217+02:00,24999501.3095
2025-10-09 18:17:37.611661+02:00,24999501.2753
2025-10-09 18:17:38.763173+02:00,24999501.2991
2025-10-09 18:17:39.914625+02:00,24999501.178
2025-10-09 18:17:41.065856+02:00,24999501.2901
2025-10-09 18:17:42.217103+02:00,24999501.3336
2025-10-09 18:17:43.368863+02:00,24999501.4243
2025-10-09 18:17:44.519970+02:00,24999501.3381
2025-10-09 18:17:45.670497+02:00,24999501.4072
2025-10-09 18:17:46.821486+02:00,24999501.2972
2025-10-09 18:17:47.972537+02:00,24999501.3659
2025-10-09 18:17:49.123553+02:00,24999501.2654
2025-10-09 18:17:50.274909+02:00,24999501.2732
2025-10-09 18:17:51.425986+02:00,24999501.218
2025-10-09 18:17:52.577170+02:00,24999501.2086
2025-10-09 18:17:53.727992+02:00,24999501.2892
2025-10-09 18:17:54.879213+02:00,24999501.2018
2025-10-09 18:17:56.030482+02:00,24999501.1841
2025-10-09 18:17:57.181490+02:00,24999501.2416
2025-10-09 18:17:58.332479+02:00,24999501.3242
2025-10-09 18:17:59.483629+02:00,24999501.4481
2025-10-09 18:18:00.634406+02:00,24999501.4079
2025-10-09 18:18:01.785367+02:00,24999501.3613
2025-10-09 18:18:02.936108+02:00,24999501.3383
2025-10-09 18:18:04.086362+02:00,24999501.3124
2025-10-09 18:18:05.237442+02:00,24999501.2733
2025-10-09 18:18:06.388445+02:00,24999501.349
2025-10-09 18:18:07.539626+02:00,24999501.5527
2025-10-09 18:18:08.690222+02:00,24999501.6097
2025-10-09 18:18:09.841623+02:00,24999501.5165
2025-10-09 18:18:10.992672+02:00,24999501.5518
2025-10-09 18:18:12.143731+02:00,24999501.5532
2025-10-09 18:18:13.295177+02:00,24999501.6016
2025-10-09 18:18:14.446383+02:00,24999501.6868
2025-10-09 18:18:15.597558+02:00,24999501.7703
2025-10-09 18:18:16.748394+02:00,24999501.6626
2025-10-09 18:18:17.898920+02:00,24999501.783
2025-10-09 18:18:19.049801+02:00,24999501.6772
2025-10-09 18:18:20.200357+02:00,24999501.6487
2025-10-09 18:18:21.351170+02:00,24999501.6242
2025-10-09 18:18:22.501990+02:00,24999501.7148
2025-10-09 18:18:23.653307+02:00,24999501.5645
2025-10-09 18:18:24.804616+02:00,24999501.5067
2025-10-09 18:18:25.955213+02:00,24999501.7235
2025-10-09 18:18:27.106542+02:00,24999501.7844
2025-10-09 18:18:28.257815+02:00,24999501.7454
2025-10-09 18:18:29.409011+02:00,24999501.8038
2025-10-09 18:18:30.559920+02:00,24999501.8498
2025-10-09 18:18:31.711005+02:00,24999501.9494
2025-10-09 18:18:32.862006+02:00,24999501.9497
2025-10-09 18:18:34.013104+02:00,24999502.2115
2025-10-09 18:18:35.164503+02:00,24999502.3033
2025-10-09 18:18:36.315887+02:00,24999502.3337
2025-10-09 18:18:37.466990+02:00,24999502.3945
2025-10-09 18:18:38.617849+02:00,24999502.3119
2025-10-09 18:18:39.768628+02:00,24999502.4719
2025-10-09 18:18:40.919604+02:00,24999502.6386
2025-10-09 18:18:42.070353+02:00,24999502.698
2025-10-09 18:18:43.221045+02:00,24999502.5389
2025-10-09 18:18:44.372109+02:00,24999502.4764
2025-10-09 18:18:45.523282+02:00,24999502.5288
2025-10-09 18:18:46.673899+02:00,24999502.422
2025-10-09 18:18:47.824979+02:00,24999502.3636
2025-10-09 18:18:48.975859+02:00,24999502.4283
2025-10-09 18:18:50.126070+02:00,24999502.3141
2025-10-09 18:18:51.277108+02:00,24999502.3799
2025-10-09 18:18:52.427980+02:00,24999502.4491
2025-10-09 18:18:53.579151+02:00,24999502.3981
2025-10-09 18:18:54.730209+02:00,24999502.4382
2025-10-09 18:18:55.881272+02:00,24999502.4451
2025-10-09 18:18:57.031995+02:00,24999502.4483
2025-10-09 18:18:58.183332+02:00,24999502.4511
2025-10-09 18:18:59.334389+02:00,24999502.4376
2025-10-09 18:19:00.485363+02:00,24999502.4138
2025-10-09 18:19:01.636410+02:00,24999502.2902
2025-10-09 18:19:02.787811+02:00,24999502.1963
2025-10-09 18:19:03.938995+02:00,24999502.1219
2025-10-09 18:19:05.089979+02:00,24999502.1047
2025-10-09 18:19:06.241064+02:00,24999502.1359
2025-10-09 18:19:07.391994+02:00,24999502.1206
2025-10-09 18:19:08.543335+02:00,24999502.1312
2025-10-09 18:19:09.694560+02:00,24999502.0168
2025-10-09 18:19:10.845534+02:00,24999501.982
2025-10-09 18:19:11.996320+02:00,24999501.9542
2025-10-09 18:19:13.147656+02:00,24999502.0247
2025-10-09 18:19:14.298452+02:00,24999502.0525
2025-10-09 18:19:15.449669+02:00,24999502.0191
2025-10-09 18:19:16.600679+02:00,24999501.964
2025-10-09 18:19:17.751766+02:00,24999501.9004
2025-10-09 18:19:18.902664+02:00,24999501.8201
2025-10-09 18:19:20.053834+02:00,24999501.741
2025-10-09 18:19:21.204703+02:00,24999501.6968
2025-10-09 18:19:22.355842+02:00,24999501.6761
2025-10-09 18:19:23.506768+02:00,24999501.7003
2025-10-09 18:19:24.657596+02:00,24999501.6013
2025-10-09 18:19:25.808084+02:00,24999501.5493
2025-10-09 18:19:26.958501+02:00,24999501.493
2025-10-09 18:19:28.109636+02:00,24999501.4521
2025-10-09 18:19:29.260720+02:00,24999501.331
2025-10-09 18:19:30.411557+02:00,24999501.2817
2025-10-09 18:19:31.562504+02:00,24999501.225
2025-10-09 18:19:32.713690+02:00,24999501.2139
2025-10-09 18:19:33.864893+02:00,24999501.2339
2025-10-09 18:19:35.016027+02:00,24999501.3114
2025-10-09 18:19:36.167482+02:00,24999501.3641
2025-10-09 18:19:37.318393+02:00,24999501.4219
2025-10-09 18:19:38.469604+02:00,24999501.3999
2025-10-09 18:19:39.620959+02:00,24999501.3973
2025-10-09 18:19:40.771935+02:00,24999501.4422
2025-10-09 18:19:41.923319+02:00,24999501.4226
2025-10-09 18:19:43.074096+02:00,24999501.5002
2025-10-09 18:19:44.224966+02:00,24999501.574
2025-10-09 18:19:45.376119+02:00,24999501.5813
2025-10-09 18:19:46.527362+02:00,24999501.5406
2025-10-09 18:19:47.678260+02:00,24999501.5637
2025-10-09 18:19:48.829836+02:00,24999501.6456
2025-10-09 18:19:49.980842+02:00,24999501.6411
2025-10-09 18:19:51.131424+02:00,24999501.6675
2025-10-09 18:19:52.282225+02:00,24999501.6605
2025-10-09 18:19:53.433096+02:00,24999501.6212
2025-10-09 18:19:54.584496+02:00,24999501.6004
2025-10-09 18:19:55.735459+02:00,24999501.6038
2025-10-09 18:19:56.885967+02:00,24999501.6483
2025-10-09 18:19:58.036922+02:00,24999501.6546
2025-10-09 18:19:59.188173+02:00,24999501.6356
2025-10-09 18:20:00.339399+02:00,24999501.6354
2025-10-09 18:20:01.490643+02:00,24999501.6864
2025-10-09 18:20:02.641716+02:00,24999501.6991
2025-10-09 18:20:03.792494+02:00,24999501.6747
2025-10-09 18:20:04.943838+02:00,24999501.6873
2025-10-09 18:20:06.095077+02:00,24999501.7048
2025-10-09 18:20:07.246279+02:00,24999501.7568
2025-10-09 18:20:08.397870+02:00,24999501.7884
2025-10-09 18:20:09.549028+02:00,24999501.7989
2025-10-09 18:20:10.700129+02:00,24999501.7809
2025-10-09 18:20:11.851616+02:00,24999501.7572
2025-10-09 18:20:13.002379+02:00,24999501.722
2025-10-09 18:20:14.153595+02:00,24999501.7262
2025-10-09 18:20:15.304737+02:00,24999501.7345
2025-10-09 18:20:16.455820+02:00,24999501.7553
2025-10-09 18:20:17.607099+02:00,24999501.7168
2025-10-09 18:20:18.758438+02:00,24999501.7416
2025-10-09 18:20:19.909570+02:00,24999501.7027
2025-10-09 18:20:21.060383+02:00,24999501.6601
2025-10-09 18:20:22.211640+02:00,24999501.6493
2025-10-09 18:20:23.362588+02:00,24999501.7184
2025-10-09 18:20:24.514139+02:00,24999501.8245
2025-10-09 18:20:25.664879+02:00,24999501.7959
2025-10-09 18:20:26.815440+02:00,24999501.7367
2025-10-09 18:20:27.966084+02:00,24999501.7937
2025-10-09 18:20:29.117061+02:00,24999501.9376
2025-10-09 18:20:30.268136+02:00,24999501.9058
2025-10-09 18:20:31.419540+02:00,24999501.8446
2025-10-09 18:20:32.570429+02:00,24999501.8413
2025-10-09 18:20:33.721636+02:00,24999501.8643
2025-10-09 18:20:34.873008+02:00,24999501.8621
2025-10-09 18:20:36.023893+02:00,24999501.8791
2025-10-09 18:20:37.175083+02:00,24999501.8451
2025-10-09 18:20:38.325974+02:00,24999501.9244
2025-10-09 18:20:39.477366+02:00,24999501.9738
2025-10-09 18:20:40.628246+02:00,24999501.9368
2025-10-09 18:20:41.779313+02:00,24999501.887
2025-10-09 18:20:42.930442+02:00,24999501.8797
2025-10-09 18:20:44.081702+02:00,24999501.8153
2025-10-09 18:20:45.232475+02:00,24999501.8739
2025-10-09 18:20:46.383893+02:00,24999501.8603
2025-10-09 18:20:47.535264+02:00,24999501.8625
2025-10-09 18:20:48.686058+02:00,24999501.9045
2025-10-09 18:20:49.837425+02:00,24999501.8899
2025-10-09 18:20:50.988606+02:00,24999501.8409
2025-10-09 18:20:52.139827+02:00,24999501.8091
2025-10-09 18:20:53.290537+02:00,24999501.8273
2025-10-09 18:20:54.441741+02:00,24999501.7704
2025-10-09 18:20:55.592941+02:00,24999501.7136
2025-10-09 18:20:56.743971+02:00,24999501.6568
2025-10-09 18:20:57.894988+02:00,24999501.6361
2025-10-09 18:20:59.046017+02:00,24999501.6327
2025-10-09 18:21:00.196988+02:00,24999501.5937
2025-10-09 18:21:01.348068+02:00,24999501.5901
2025-10-09 18:21:02.499430+02:00,24999501.6317
2025-10-09 18:21:03.650552+02:00,24999501.6328
2025-10-09 18:21:04.801548+02:00,24999501.6297
